Date,Worker_ID,Worker_Name,Primary_Skill,Secondary_Skill,Shift_Type,Attendance_Status,Regular_Hours,Overtime_Hours,Overtime_Rate_INR_per_Hour,Overtime_Payout_INR,Weekly_Holiday,PPE_Required,Insurance_Coverage_Basis_INR,Safety_Training_Status,Site_Role
2026-07-01,W-001,Worker 01,Masonry,Blockwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-30,W-004,Worker 04,Masonry,Tile Work,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-01,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-02,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-03,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-04,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-05,W-005,Worker 05,Masonry,Concrete Finishing,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-06,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-07,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-08,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-09,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-10,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-11,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-12,W-005,Worker 05,Masonry,Concrete Finishing,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-13,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-14,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-15,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-16,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-17,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-18,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-19,W-005,Worker 05,Masonry,Concrete Finishing,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-20,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-21,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-22,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-23,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-24,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-25,W-005,Worker 05,Masonry,Concrete Finishing,Regular,A,0,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-26,W-005,Worker 05,Masonry,Concrete Finishing,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-27,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-28,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-29,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-30,W-005,Worker 05,Masonry,Concrete Finishing,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-01,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-02,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-03,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-04,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-05,W-006,Worker 06,Carpentry,Formwork,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-06,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-07,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-08,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-09,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-10,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-11,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-12,W-006,Worker 06,Carpentry,Formwork,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-13,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-14,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-15,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-16,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-17,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-18,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-19,W-006,Worker 06,Carpentry,Formwork,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-20,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-21,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-22,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-23,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-24,W-006,Worker 06,Carpentry,Formwork,Regular,A,0,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-25,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-26,W-006,Worker 06,Carpentry,Formwork,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-27,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-28,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-29,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-30,W-006,Worker 06,Carpentry,Formwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-01,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-02,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-03,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-04,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-05,W-007,Worker 07,Carpentry,Shuttering,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-06,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-07,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-08,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-09,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-10,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-11,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-12,W-007,Worker 07,Carpentry,Shuttering,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-13,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-14,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-15,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-16,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-17,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-18,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-19,W-007,Worker 07,Carpentry,Shuttering,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-20,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-21,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-22,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-23,W-007,Worker 07,Carpentry,Shuttering,Regular,A,0,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-24,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-25,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-26,W-007,Worker 07,Carpentry,Shuttering,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-27,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-28,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-29,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-30,W-007,Worker 07,Carpentry,Shuttering,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-01,W-008,Worker 08,Carpentry,Scaffolding,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-02,W-008,Worker 08,Carpentry,Scaffolding,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-03,W-008,Worker 08,Carpentry,Scaffolding,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-04,W-008,Worker 08,Carpentry,Scaffolding,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-05,W-008,Worker 08,Carpentry,Scaffolding,Regular,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-06,W-008,Worker 08,Carpentry,Scaffolding,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-07,W-008,Worker 08,Carpentry,Scaffolding,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
